custID,region,country,item,sold,price
9068,Asia,Maldives,Baby Food,7243,255.28
9069,Australia and Oceania,Solomon Islands,Office Supplies,298,651.21
9070,Europe,Russia,Personal Care,6317,81.73
9071,Sub-Saharan Africa,Uganda,Cosmetics,4525,437.2
9072,Asia,Bhutan,Household,1176,668.27
9073,Europe,Lithuania,Meat,4556,421.89
9074,Asia,Tajikistan,Vegetables,9983,154.06
9075,Asia,Japan,Fruits,4805,9.33
9076,Europe,Russia,Household,3402,668.27
9077,Central America and the Caribbean,Grenada,Household,2186,668.27
9078,Asia,Bangladesh,Meat,4598,421.89
9079,Asia,Vietnam,Baby Food,6112,255.28
9080,Sub-Saharan Africa,Sudan,Vegetables,9234,154.06
9081,Australia and Oceania,Palau,Cereal,8499,205.7
9082,North America,Canada,Vegetables,5475,154.06
9083,Central America and the Caribbean,Honduras,Household,3760,668.27
9084,Central America and the Caribbean,Panama,Clothes,3985,109.28
9085,Sub-Saharan Africa,Togo,Baby Food,8809,255.28
9086,Asia,Taiwan,Cosmetics,7927,437.2
9087,Sub-Saharan Africa,Sierra Leone,Vegetables,3061,154.06
9088,Asia,Vietnam,Cosmetics,2966,437.2
9089,Sub-Saharan Africa,Mauritius ,Personal Care,8429,81.73
9090,Middle East and North Africa,Algeria,Baby Food,7266,255.28
9091,Europe,Belgium,Vegetables,9327,154.06
9092,Sub-Saharan Africa,Mauritania,Snacks,1491,152.58
9093,Asia,Tajikistan,Cereal,2670,205.7
9094,Asia,South Korea,Fruits,8805,9.33
9095,Europe,Czech Republic,Beverages,7871,47.45
9096,Asia,North Korea,Beverages,4872,47.45
9097,Middle East and North Africa,Oman,Clothes,6845,109.28
9098,Middle East and North Africa,Pakistan,Baby Food,7856,255.28
9099,Europe,France,Cosmetics,4005,437.2
9100,Middle East and North Africa,Turkey,Household,8421,668.27
9101,Europe,Ukraine,Household,6266,668.27
9102,Asia,Malaysia,Personal Care,9732,81.73
9103,Sub-Saharan Africa,Guinea,Office Supplies,3042,651.21
9104,Sub-Saharan Africa,Rwanda,Vegetables,7452,154.06
9105,Europe,Macedonia,Fruits,6247,9.33
9106,Asia,Bangladesh,Cosmetics,9745,437.2
9107,Asia,Bangladesh,Snacks,294,152.58
9108,Middle East and North Africa,Oman,Cereal,7276,205.7
9109,Europe,Denmark,Personal Care,2099,81.73
9110,Europe,Macedonia,Beverages,3208,47.45
9111,Europe,Norway,Personal Care,1075,81.73
9112,Sub-Saharan Africa,Kenya,Cosmetics,3205,437.2
9113,Sub-Saharan Africa,Angola,Beverages,9135,47.45
9114,Sub-Saharan Africa,Djibouti,Cosmetics,5433,437.2
9115,Europe,United Kingdom,Baby Food,695,255.28
9116,Australia and Oceania,Federated States of Micronesia,Snacks,553,152.58
9117,Sub-Saharan Africa,Mauritius ,Office Supplies,2668,651.21
9118,Europe,France,Baby Food,1732,255.28
9119,Central America and the Caribbean,Honduras,Fruits,4469,9.33
9120,Asia,Sri Lanka,Fruits,4633,9.33
9121,Middle East and North Africa,Libya,Office Supplies,8010,651.21
9122,Sub-Saharan Africa,Benin,Clothes,7419,109.28
9123,Middle East and North Africa,Afghanistan,Personal Care,7707,81.73
9124,Sub-Saharan Africa,Cameroon,Personal Care,755,81.73
9125,Middle East and North Africa,Saudi Arabia,Cereal,474,205.7
9126,Asia,Singapore,Personal Care,7805,81.73
9127,Europe,Ukraine,Cosmetics,5724,437.2
9128,Asia,Mongolia,Cosmetics,4234,437.2
9129,Europe,Belgium,Household,5371,668.27
9130,Asia,South Korea,Household,8204,668.27
9131,Asia,Turkmenistan,Cosmetics,3831,437.2
9132,Sub-Saharan Africa,Central African Republic,Cosmetics,381,437.2
9133,Sub-Saharan Africa,Mauritius ,Fruits,8016,9.33
9134,Australia and Oceania,Kiribati,Vegetables,3928,154.06
9135,Europe,Liechtenstein,Baby Food,7340,255.28
9136,Australia and Oceania,Federated States of Micronesia,Snacks,4509,152.58
9137,Middle East and North Africa,Jordan,Fruits,3719,9.33
9138,Middle East and North Africa,Algeria,Clothes,288,109.28
9139,Sub-Saharan Africa,Djibouti,Household,1565,668.27
9140,Middle East and North Africa,Qatar,Vegetables,1930,154.06
9141,Sub-Saharan Africa,Mozambique,Clothes,7794,109.28
9142,Asia,Singapore,Cosmetics,2599,437.2
9143,Europe,Vatican City,Meat,1818,421.89
9144,Australia and Oceania,Federated States of Micronesia,Snacks,7958,152.58
9145,Asia,Thailand,Beverages,5553,47.45
9146,Middle East and North Africa,Kuwait,Household,6171,668.27
9147,Middle East and North Africa,Jordan,Household,3411,668.27
9148,Europe,United Kingdom,Clothes,7903,109.28
9149,Europe,Sweden,Cosmetics,2308,437.2
9150,Sub-Saharan Africa,Rwanda,Household,6318,668.27
9151,Asia,Turkmenistan,Meat,1657,421.89
9152,Europe,France,Cereal,7080,205.7
9153,Europe,Greece,Personal Care,3373,81.73
9154,Europe,Norway,Fruits,8353,9.33
9155,Sub-Saharan Africa,The Gambia,Cereal,1869,205.7
9156,Sub-Saharan Africa,Niger,Cosmetics,801,437.2
9157,Asia,Sri Lanka,Office Supplies,4059,651.21
9158,Europe,Macedonia,Household,7587,668.27
9159,Europe,Russia,Household,9358,668.27
9160,Europe,Italy,Fruits,4377,9.33
9161,Middle East and North Africa,Afghanistan,Snacks,9679,152.58
9162,Middle East and North Africa,Algeria,Cosmetics,9333,437.2
9163,Sub-Saharan Africa,Burundi,Meat,9438,421.89
9164,Europe,Lithuania,Meat,3121,421.89
9165,Sub-Saharan Africa,Swaziland,Cosmetics,5546,437.2
9166,Asia,Laos,Beverages,8905,47.45
9167,Sub-Saharan Africa,Malawi,Snacks,7420,152.58
9168,Europe,Croatia,Cereal,2347,205.7
9169,Sub-Saharan Africa,Djibouti,Meat,6972,421.89
9170,Central America and the Caribbean,Barbados,Cosmetics,1613,437.2
9171,Middle East and North Africa,Pakistan,Snacks,8618,152.58
9172,Europe,Sweden,Fruits,7366,9.33
9173,Asia,Mongolia,Cosmetics,9270,437.2
9174,Asia,North Korea,Cosmetics,2771,437.2
9175,Europe,Greece,Household,8343,668.27
9176,Europe,Italy,Vegetables,3491,154.06
9177,Europe,Germany,Vegetables,7751,154.06
9178,Australia and Oceania,Fiji,Cereal,7691,205.7
9179,Central America and the Caribbean,Jamaica,Household,1909,668.27
9180,Europe,Greece,Office Supplies,6035,651.21
9181,Australia and Oceania,New Zealand,Cosmetics,7730,437.2
9182,Central America and the Caribbean,Guatemala,Cosmetics,1686,437.2
9183,Europe,Luxembourg,Baby Food,4628,255.28
9184,Sub-Saharan Africa,Rwanda,Clothes,309,109.28
9185,Europe,Austria,Baby Food,4517,255.28
9186,Europe,Spain,Personal Care,68,81.73
9187,Asia,Turkmenistan,Beverages,1812,47.45
9188,Middle East and North Africa,Somalia,Personal Care,1627,81.73
9189,Sub-Saharan Africa,Gabon,Baby Food,3426,255.28
9190,Australia and Oceania,Vanuatu,Personal Care,8150,81.73
9191,Middle East and North Africa,Kuwait,Meat,8773,421.89
9192,Australia and Oceania,Federated States of Micronesia,Cereal,5301,205.7
9193,Sub-Saharan Africa,Ghana,Vegetables,9769,154.06
9194,Europe,United Kingdom,Office Supplies,1244,651.21
9195,Asia,Bangladesh,Cosmetics,826,437.2
9196,Europe,Italy,Personal Care,6643,81.73
9197,Sub-Saharan Africa,Democratic Republic of the Congo,Vegetables,8858,154.06
9198,Europe,Romania,Fruits,4663,9.33
9199,Australia and Oceania,Palau,Baby Food,3281,255.28
9200,Australia and Oceania,Federated States of Micronesia,Cosmetics,967,437.2
9201,Asia,Indonesia,Cereal,6007,205.7
9202,Middle East and North Africa,Syria,Office Supplies,3719,651.21
9203,Europe,Serbia,Fruits,1451,9.33
9204,Asia,Kazakhstan,Cereal,3583,205.7
9205,Asia,Sri Lanka,Beverages,6527,47.45
9206,Middle East and North Africa,United Arab Emirates,Baby Food,3724,255.28
9207,Australia and Oceania,Papua New Guinea,Cosmetics,649,437.2
9208,Asia,Mongolia,Personal Care,9806,81.73
9209,Europe,Georgia,Baby Food,5731,255.28
9210,Australia and Oceania,East Timor,Fruits,9992,9.33
9211,Sub-Saharan Africa,Mozambique,Beverages,6188,47.45
9212,Europe,Russia,Beverages,4947,47.45
9213,Middle East and North Africa,Iran,Meat,8932,421.89
9214,Central America and the Caribbean,Saint Kitts and Nevis ,Office Supplies,7835,651.21
9215,Europe,Poland,Snacks,3379,152.58
9216,Central America and the Caribbean,Haiti,Fruits,4319,9.33
9217,Australia and Oceania,Samoa ,Clothes,1442,109.28
9218,Sub-Saharan Africa,Mauritania,Household,2565,668.27
9219,Europe,Albania,Baby Food,7536,255.28
9220,Sub-Saharan Africa,Zimbabwe,Clothes,3235,109.28
9221,Middle East and North Africa,Azerbaijan,Beverages,8574,47.45
9222,Sub-Saharan Africa,Rwanda,Vegetables,9494,154.06
9223,Sub-Saharan Africa,Burundi,Household,3970,668.27
9224,Sub-Saharan Africa,Kenya,Clothes,7006,109.28
9225,Asia,Vietnam,Cosmetics,5639,437.2
9226,Middle East and North Africa,Afghanistan,Meat,3936,421.89
9227,Asia,Myanmar,Cereal,7995,205.7
9228,Central America and the Caribbean,Jamaica,Office Supplies,946,651.21
9229,Europe,Cyprus,Clothes,7951,109.28
9230,Asia,Turkmenistan,Office Supplies,1202,651.21
9231,Sub-Saharan Africa,Tanzania,Office Supplies,4923,651.21
9232,Sub-Saharan Africa,Rwanda,Baby Food,367,255.28
9233,Asia,Singapore,Baby Food,823,255.28
9234,Middle East and North Africa,Jordan,Office Supplies,6606,651.21
9235,Europe,Switzerland,Baby Food,66,255.28
9236,Sub-Saharan Africa,Sao Tome and Principe,Household,582,668.27
9237,Sub-Saharan Africa,Uganda,Beverages,9566,47.45
9238,Sub-Saharan Africa,Eritrea,Personal Care,5459,81.73
9239,Europe,Estonia,Baby Food,8736,255.28
9240,Asia,Kazakhstan,Household,6902,668.27
9241,Asia,Taiwan,Beverages,9492,47.45
9242,Middle East and North Africa,Israel,Cosmetics,3075,437.2
9243,Sub-Saharan Africa,Liberia,Meat,6248,421.89
9244,Sub-Saharan Africa,Nigeria,Cosmetics,4641,437.2
9245,Middle East and North Africa,Azerbaijan,Cosmetics,5916,437.2
9246,Australia and Oceania,Kiribati,Office Supplies,4765,651.21
9247,Middle East and North Africa,Yemen,Beverages,7912,47.45
9248,Central America and the Caribbean,Saint Kitts and Nevis ,Meat,9111,421.89
9249,Europe,Moldova ,Clothes,4149,109.28
9250,Europe,Kosovo,Personal Care,5842,81.73
9251,Middle East and North Africa,Iraq,Vegetables,9041,154.06
9252,Sub-Saharan Africa,Sao Tome and Principe,Clothes,5624,109.28
9253,Europe,Estonia,Cereal,9503,205.7
9254,Australia and Oceania,New Zealand,Snacks,1620,152.58
9255,Australia and Oceania,Kiribati,Cereal,4948,205.7
9256,Sub-Saharan Africa,South Sudan,Fruits,9493,9.33
9257,Europe,Armenia,Fruits,7291,9.33
9258,Asia,Kazakhstan,Vegetables,7409,154.06
9259,Australia and Oceania,Kiribati,Vegetables,946,154.06
9260,Asia,Thailand,Cosmetics,6031,437.2
9261,Sub-Saharan Africa,Burundi,Personal Care,2826,81.73
9262,Asia,South Korea,Office Supplies,8523,651.21
9263,Central America and the Caribbean,Dominica,Fruits,2346,9.33
9264,Asia,Bhutan,Household,549,668.27
9265,Australia and Oceania,Marshall Islands,Cosmetics,1420,437.2
9266,Europe,Liechtenstein,Fruits,274,9.33
9267,Europe,Belgium,Cereal,4462,205.7
9268,Australia and Oceania,Australia,Cereal,8361,205.7
9269,Europe,Portugal,Vegetables,8385,154.06
9270,Europe,Slovakia,Baby Food,7975,255.28
9271,Europe,Russia,Baby Food,2605,255.28
9272,Europe,Andorra,Meat,4780,421.89
9273,Central America and the Caribbean,Saint Lucia,Cosmetics,9035,437.2
9274,Sub-Saharan Africa,Republic of the Congo,Beverages,6938,47.45
9275,Europe,United Kingdom,Office Supplies,2089,651.21
9276,Europe,Serbia,Fruits,5116,9.33
9277,Sub-Saharan Africa,Uganda,Cereal,8681,205.7
9278,Europe,Slovenia,Vegetables,2476,154.06
9279,Sub-Saharan Africa,Rwanda,Vegetables,8225,154.06
9280,Australia and Oceania,Kiribati,Personal Care,4683,81.73
9281,Central America and the Caribbean,Saint Lucia,Cereal,2636,205.7
9282,Middle East and North Africa,Saudi Arabia,Vegetables,9901,154.06
9283,Sub-Saharan Africa,Senegal,Cereal,6327,205.7
9284,Asia,South Korea,Personal Care,8794,81.73
9285,Europe,Albania,Personal Care,6213,81.73
9286,Europe,Denmark,Cereal,4526,205.7
9287,Australia and Oceania,Nauru,Snacks,1707,152.58
9288,Middle East and North Africa,Somalia,Meat,2761,421.89
9289,Middle East and North Africa,Kuwait,Household,4724,668.27
9290,Middle East and North Africa,Libya,Baby Food,1663,255.28
9291,North America,United States of America,Snacks,9677,152.58
9292,Sub-Saharan Africa,Togo,Household,1896,668.27
9293,Sub-Saharan Africa,Mauritius ,Personal Care,3481,81.73
9294,Middle East and North Africa,Tunisia ,Cosmetics,6625,437.2
9295,Asia,Kazakhstan,Fruits,5550,9.33
9296,Europe,Monaco,Cosmetics,1513,437.2
9297,North America,Mexico,Household,7798,668.27
9298,Sub-Saharan Africa,South Sudan,Snacks,4724,152.58
9299,Sub-Saharan Africa,Senegal,Office Supplies,4639,651.21
9300,Middle East and North Africa,Turkey,Fruits,6922,9.33
9301,Sub-Saharan Africa,Kenya,Beverages,2986,47.45
9302,Europe,Spain,Cosmetics,1272,437.2
9303,Europe,Iceland,Office Supplies,2255,651.21
9304,Sub-Saharan Africa,Guinea-Bissau,Cosmetics,3438,437.2
9305,Australia and Oceania,Kiribati,Clothes,4358,109.28
9306,Europe,Switzerland,Meat,1583,421.89
9307,Asia,Cambodia,Personal Care,3711,81.73
9308,Europe,Italy,Cosmetics,6372,437.2
9309,Europe,Macedonia,Fruits,7227,9.33
9310,Europe,Cyprus,Baby Food,969,255.28
9311,Middle East and North Africa,Jordan,Baby Food,4321,255.28
9312,Europe,Spain,Office Supplies,1037,651.21
9313,Central America and the Caribbean,Nicaragua,Clothes,6905,109.28
9314,Europe,Finland,Snacks,4742,152.58
9315,Europe,Belarus,Cereal,9395,205.7
9316,Europe,Vatican City,Cosmetics,2746,437.2
9317,Australia and Oceania,Solomon Islands,Vegetables,8705,154.06
9318,Australia and Oceania,Samoa ,Fruits,8214,9.33
9319,Sub-Saharan Africa,Equatorial Guinea,Snacks,4248,152.58
9320,Sub-Saharan Africa,South Africa,Personal Care,6810,81.73
9321,Sub-Saharan Africa,South Africa,Office Supplies,7938,651.21
9322,Central America and the Caribbean,Nicaragua,Office Supplies,6699,651.21
9323,Australia and Oceania,Fiji,Personal Care,4190,81.73
9324,Australia and Oceania,Kiribati,Beverages,8543,47.45
9325,Sub-Saharan Africa,Comoros,Baby Food,9918,255.28
9326,Sub-Saharan Africa,Comoros,Clothes,5508,109.28
9327,Europe,Albania,Personal Care,4536,81.73
9328,Asia,Turkmenistan,Office Supplies,3257,651.21
9329,Sub-Saharan Africa,Zambia,Office Supplies,9958,651.21
9330,Central America and the Caribbean,Jamaica,Fruits,9955,9.33
9331,Middle East and North Africa,Iran,Baby Food,597,255.28
9332,Sub-Saharan Africa,Seychelles ,Fruits,6265,9.33
9333,Sub-Saharan Africa,Sierra Leone,Snacks,3368,152.58
9334,Sub-Saharan Africa,Guinea-Bissau,Cosmetics,5351,437.2
9335,Asia,Kazakhstan,Cereal,7686,205.7
9336,North America,Canada,Household,2878,668.27
9337,Australia and Oceania,Vanuatu,Personal Care,5463,81.73
9338,Central America and the Caribbean,Belize,Snacks,7010,152.58
9339,Europe,Armenia,Baby Food,1115,255.28
9340,Central America and the Caribbean,Antigua and Barbuda ,Snacks,8410,152.58
9341,Sub-Saharan Africa,Central African Republic,Clothes,1555,109.28
9342,Europe,Luxembourg,Office Supplies,243,651.21
9343,Europe,Belgium,Baby Food,6197,255.28
9344,Europe,Czech Republic,Cereal,8172,205.7
9345,Europe,Ireland,Household,6955,668.27
9346,Sub-Saharan Africa,Democratic Republic of the Congo,Cereal,363,205.7
9347,Europe,Spain,Vegetables,8244,154.06
9348,Middle East and North Africa,United Arab Emirates,Meat,7479,421.89
9349,Europe,Norway,Office Supplies,6978,651.21
9350,Sub-Saharan Africa,Swaziland,Cereal,2683,205.7
9351,Europe,Austria,Cosmetics,2569,437.2
9352,Sub-Saharan Africa,Ghana,Office Supplies,1641,651.21
9353,Europe,Croatia,Vegetables,6934,154.06
9354,Europe,Cyprus,Household,2516,668.27
9355,Asia,Malaysia,Clothes,4485,109.28
9356,Middle East and North Africa,Somalia,Baby Food,5971,255.28
9357,Europe,Iceland,Household,2137,668.27
9358,Europe,Monaco,Cereal,5173,205.7
9359,Middle East and North Africa,United Arab Emirates,Fruits,9303,9.33
9360,Asia,Nepal,Office Supplies,5783,651.21
9361,Asia,Kazakhstan,Meat,7898,421.89
9362,Central America and the Caribbean,Nicaragua,Office Supplies,5967,651.21
9363,Middle East and North Africa,United Arab Emirates,Baby Food,2337,255.28
9364,Sub-Saharan Africa,Djibouti,Baby Food,6388,255.28
9365,Sub-Saharan Africa,Democratic Republic of the Congo,Cereal,9532,205.7
9366,Europe,Croatia,Baby Food,211,255.28
9367,Europe,San Marino,Cereal,8898,205.7
9368,Central America and the Caribbean,The Bahamas,Beverages,3099,47.45
9369,Sub-Saharan Africa,Mauritius ,Clothes,2350,109.28
9370,Sub-Saharan Africa,Tanzania,Baby Food,3217,255.28
9371,Europe,Bulgaria,Clothes,4300,109.28
9372,Australia and Oceania,Tuvalu,Vegetables,1228,154.06
9373,Sub-Saharan Africa,Eritrea,Personal Care,1664,81.73
9374,Sub-Saharan Africa,Guinea-Bissau,Household,298,668.27
9375,Middle East and North Africa,Egypt,Vegetables,3855,154.06
9376,Europe,Malta,Meat,6089,421.89
9377,Sub-Saharan Africa,Tanzania,Beverages,2787,47.45
9378,Europe,Germany,Cosmetics,6766,437.2
9379,Europe,Romania,Beverages,2875,47.45
9380,Middle East and North Africa,Yemen,Household,2993,668.27
9381,Sub-Saharan Africa,Cameroon,Snacks,1032,152.58
9382,Asia,Kyrgyzstan,Snacks,7934,152.58
9383,Central America and the Caribbean,Grenada,Clothes,6672,109.28
9384,Australia and Oceania,East Timor,Cereal,7253,205.7
9385,Europe,United Kingdom,Household,1711,668.27
9386,Europe,Armenia,Clothes,9114,109.28
9387,Australia and Oceania,Tonga,Cosmetics,560,437.2
9388,Sub-Saharan Africa,Mali,Snacks,4181,152.58
9389,Sub-Saharan Africa,Malawi,Personal Care,136,81.73
9390,Europe,Moldova ,Cosmetics,5618,437.2
9391,Asia,China,Cosmetics,9851,437.2
9392,Europe,Croatia,Vegetables,9090,154.06
9393,Australia and Oceania,Marshall Islands,Snacks,1621,152.58
9394,Sub-Saharan Africa,Uganda,Office Supplies,2760,651.21
9395,Asia,Taiwan,Cosmetics,9858,437.2
9396,Sub-Saharan Africa,Sierra Leone,Personal Care,7293,81.73
9397,Europe,Finland,Household,1477,668.27
9398,Asia,Tajikistan,Personal Care,5852,81.73
9399,Sub-Saharan Africa,Botswana,Vegetables,5892,154.06
9400,Sub-Saharan Africa,Senegal,Beverages,4101,47.45
9401,Europe,Luxembourg,Cosmetics,5017,437.2
9402,Europe,Serbia,Beverages,206,47.45
9403,Asia,Singapore,Snacks,3266,152.58
9404,Sub-Saharan Africa,Cameroon,Personal Care,4829,81.73
9405,Central America and the Caribbean,Antigua and Barbuda ,Household,7554,668.27
9406,Europe,Latvia,Household,1134,668.27
9407,Sub-Saharan Africa,Mauritania,Beverages,7293,47.45
9408,Sub-Saharan Africa,Kenya,Clothes,4787,109.28
9409,Middle East and North Africa,Iraq,Office Supplies,4400,651.21
9410,Middle East and North Africa,Yemen,Cereal,3950,205.7
9411,Middle East and North Africa,Lebanon,Snacks,3286,152.58
9412,North America,Canada,Household,9288,668.27
9413,Sub-Saharan Africa,Cameroon,Meat,867,421.89
9414,Europe,Spain,Vegetables,3965,154.06
9415,Sub-Saharan Africa,Burundi,Household,6556,668.27
9416,Europe,France,Meat,3646,421.89
9417,Europe,Slovenia,Fruits,2269,9.33
9418,Europe,Sweden,Personal Care,6493,81.73
9419,Sub-Saharan Africa,Angola,Snacks,2417,152.58
9420,Central America and the Caribbean,Saint Kitts and Nevis ,Meat,3171,421.89
9421,Australia and Oceania,Vanuatu,Snacks,3917,152.58
9422,Sub-Saharan Africa,Burundi,Cosmetics,6845,437.2
9423,North America,Mexico,Office Supplies,6181,651.21
9424,Sub-Saharan Africa,Mali,Beverages,3178,47.45
9425,Central America and the Caribbean,Guatemala,Meat,1124,421.89
9426,Europe,Netherlands,Cosmetics,335,437.2
9427,Sub-Saharan Africa,Djibouti,Clothes,3160,109.28
9428,Middle East and North Africa,Yemen,Beverages,8979,47.45
9429,Sub-Saharan Africa,Cote d'Ivoire,Meat,9203,421.89
9430,Middle East and North Africa,Kuwait,Baby Food,2274,255.28
9431,Central America and the Caribbean,Saint Kitts and Nevis ,Beverages,8667,47.45
9432,Europe,Luxembourg,Clothes,5885,109.28
9433,Sub-Saharan Africa,Ghana,Beverages,3466,47.45
9434,Europe,Finland,Household,7976,668.27
9435,Sub-Saharan Africa,Angola,Cosmetics,8014,437.2
9436,Central America and the Caribbean,Trinidad and Tobago,Household,9210,668.27
9437,Asia,Turkmenistan,Cereal,9225,205.7
9438,Europe,Austria,Meat,2752,421.89
9439,Middle East and North Africa,Oman,Snacks,6514,152.58
9440,Europe,Lithuania,Snacks,4265,152.58
9441,Middle East and North Africa,Pakistan,Cosmetics,1794,437.2
9442,Europe,Montenegro,Clothes,1915,109.28
9443,Sub-Saharan Africa,Chad,Baby Food,9479,255.28
9444,Asia,Laos,Office Supplies,6365,651.21
9445,Europe,Poland,Meat,6484,421.89
9446,Middle East and North Africa,Libya,Personal Care,778,81.73
9447,North America,Canada,Beverages,2222,47.45
9448,Asia,Japan,Clothes,820,109.28
9449,Middle East and North Africa,Qatar,Cosmetics,8608,437.2
9450,Australia and Oceania,Tuvalu,Fruits,4653,9.33
9451,Asia,Singapore,Snacks,55,152.58
9452,Sub-Saharan Africa,Equatorial Guinea,Baby Food,2943,255.28
9453,Australia and Oceania,Nauru,Office Supplies,3479,651.21
9454,Middle East and North Africa,Libya,Beverages,8853,47.45
9455,Sub-Saharan Africa,Namibia,Baby Food,8292,255.28
9456,Central America and the Caribbean,Belize,Office Supplies,8048,651.21
9457,Asia,Indonesia,Meat,6408,421.89
9458,Middle East and North Africa,Tunisia ,Clothes,8691,109.28
9459,Asia,Taiwan,Personal Care,2243,81.73
9460,Australia and Oceania,Fiji,Cereal,1446,205.7
9461,Sub-Saharan Africa,South Sudan,Personal Care,2710,81.73
9462,North America,Canada,Cosmetics,9478,437.2
9463,Europe,Hungary,Clothes,7223,109.28
9464,Middle East and North Africa,Saudi Arabia,Office Supplies,8450,651.21
9465,Sub-Saharan Africa,Swaziland,Beverages,7695,47.45
9466,Europe,Portugal,Fruits,6527,9.33
9467,Australia and Oceania,Tuvalu,Snacks,8542,152.58
9468,Sub-Saharan Africa,Swaziland,Meat,4372,421.89
9469,Europe,Russia,Clothes,6678,109.28
9470,Europe,Montenegro,Cosmetics,5151,437.2
9471,Europe,Italy,Baby Food,1515,255.28
9472,Europe,Belarus,Household,4526,668.27
9473,Asia,Japan,Vegetables,4969,154.06
9474,Sub-Saharan Africa,South Sudan,Fruits,662,9.33
9475,Australia and Oceania,Papua New Guinea,Office Supplies,1453,651.21
9476,Sub-Saharan Africa,Seychelles ,Baby Food,4222,255.28
9477,Australia and Oceania,Tuvalu,Clothes,7881,109.28
9478,Middle East and North Africa,Iran,Household,8372,668.27
9479,Asia,Vietnam,Office Supplies,3669,651.21
9480,Australia and Oceania,Vanuatu,Snacks,8775,152.58
9481,Sub-Saharan Africa,Equatorial Guinea,Vegetables,728,154.06
9482,Sub-Saharan Africa,Ethiopia,Household,3595,668.27
9483,Europe,Croatia,Cosmetics,3475,437.2
9484,Asia,Singapore,Fruits,3496,9.33
9485,Sub-Saharan Africa,Burkina Faso,Fruits,8822,9.33
9486,Australia and Oceania,Tuvalu,Office Supplies,1643,651.21
9487,Sub-Saharan Africa,Sudan,Snacks,6184,152.58
9488,Central America and the Caribbean,Dominican Republic,Household,3699,668.27
9489,Middle East and North Africa,Qatar,Clothes,7474,109.28
9490,Europe,Cyprus,Cosmetics,7828,437.2
9491,Middle East and North Africa,Yemen,Household,7108,668.27
9492,Sub-Saharan Africa,Seychelles ,Cereal,4694,205.7
9493,Sub-Saharan Africa,Liberia,Baby Food,1998,255.28
9494,Asia,Uzbekistan,Cosmetics,7462,437.2
9495,Sub-Saharan Africa,Seychelles ,Beverages,1560,47.45
9496,Europe,Czech Republic,Snacks,1796,152.58
9497,Sub-Saharan Africa,Guinea-Bissau,Fruits,7707,9.33
9498,Sub-Saharan Africa,Sao Tome and Principe,Personal Care,5859,81.73
9499,Asia,Maldives,Clothes,4852,109.28
9500,Europe,Italy,Cosmetics,316,437.2
9501,Central America and the Caribbean,Cuba,Clothes,9911,109.28
9502,Sub-Saharan Africa,Seychelles ,Personal Care,8331,81.73
9503,Europe,Czech Republic,Meat,2298,421.89
9504,Europe,Norway,Vegetables,5567,154.06
9505,Central America and the Caribbean,Haiti,Clothes,3925,109.28
9506,Central America and the Caribbean,Cuba,Meat,189,421.89
9507,Asia,Bangladesh,Fruits,9208,9.33
9508,Australia and Oceania,East Timor,Vegetables,2862,154.06
9509,Europe,Austria,Vegetables,5061,154.06
9510,Europe,Luxembourg,Personal Care,6748,81.73
9511,Europe,United Kingdom,Fruits,897,9.33
9512,Middle East and North Africa,Oman,Household,7512,668.27
9513,Asia,Bangladesh,Snacks,8630,152.58
9514,Sub-Saharan Africa,Guinea,Beverages,3318,47.45
9515,Europe,Austria,Clothes,2675,109.28
9516,Sub-Saharan Africa,Equatorial Guinea,Vegetables,4831,154.06
9517,Middle East and North Africa,Egypt,Office Supplies,9946,651.21
9518,Asia,Kazakhstan,Clothes,5214,109.28
9519,Sub-Saharan Africa,Chad,Beverages,9857,47.45
9520,Sub-Saharan Africa,South Sudan,Household,131,668.27
9521,Middle East and North Africa,Jordan,Fruits,4321,9.33
9522,Central America and the Caribbean,Trinidad and Tobago,Vegetables,7746,154.06
9523,Middle East and North Africa,Iraq,Cereal,7754,205.7
9524,Asia,South Korea,Snacks,8724,152.58
9525,Europe,San Marino,Clothes,7068,109.28
9526,Asia,Bhutan,Beverages,6228,47.45
9527,Asia,Tajikistan,Vegetables,1678,154.06
9528,Sub-Saharan Africa,Burkina Faso,Cereal,5923,205.7
9529,Europe,Moldova ,Beverages,3499,47.45
9530,Europe,Spain,Household,5973,668.27
9531,Australia and Oceania,Kiribati,Baby Food,6944,255.28
9532,Middle East and North Africa,Afghanistan,Household,7041,668.27
9533,Europe,Norway,Cereal,8926,205.7
9534,North America,United States of America,Snacks,2292,152.58
9535,Asia,India,Fruits,8861,9.33
9536,Sub-Saharan Africa,South Africa,Clothes,7390,109.28
9537,Australia and Oceania,New Zealand,Office Supplies,8663,651.21
9538,North America,United States of America,Personal Care,498,81.73
9539,Sub-Saharan Africa,Malawi,Fruits,2745,9.33
9540,Middle East and North Africa,Turkey,Meat,2282,421.89
9541,Europe,Georgia,Cosmetics,8021,437.2
9542,Sub-Saharan Africa,Zimbabwe,Fruits,5904,9.33
9543,Sub-Saharan Africa,Benin,Vegetables,3906,154.06
9544,Sub-Saharan Africa,Chad,Fruits,7030,9.33
9545,Asia,Japan,Personal Care,2313,81.73
9546,Asia,North Korea,Beverages,3823,47.45
9547,Asia,India,Personal Care,7657,81.73
9548,Central America and the Caribbean,Nicaragua,Cosmetics,6946,437.2
9549,Europe,Malta,Snacks,6852,152.58
